State_Name,Year,Data.DHS Denominator,Data.Number of Firms,Data.Calculated.Net Job Creation,Data.Calculated.Net Job Creation Rate,Data.Calculated.Reallocation Rate,Data.Establishments.Entered,Data.Establishments.Entered Rate,Data.Establishments.Exited,Data.Establishments.Exited Rate,Data.Establishments.Physical Locations,Data.Firm Exits.Count,Data.Firm Exits.Establishment Exit,Data.Firm Exits.Employments,Data.Job Creation.Births,Data.Job Creation.Continuers,Data.Job Creation.Count,Data.Job Creation.Rate,Data.Job Creation.Rate/Births,Data.Job Destruction.Continuers,Data.Job Destruction.Count,Data.Job Destruction.Deaths,Data.Job Destruction.Rate,Data.Job Destruction.Rate/Deaths,Data.Population,Data.Labor.Force.Percentage,Data.Employment.Percentage,Data.Labor.Force,Data.Employment,Data.Unemployment,Data.Unemployment.Rate
Montana,2002,302201,24291,-3112,-1.03,33.182,3265,11.537,3108,10.982,28379,1834,1856,9366,19174,30964,50138,16.591,6.345,35363,53250,17887,17.621,5.919,700096,66.6,63.6,466408,445122,21286,4.6
Montana,2003,302845,24906,4676,1.544,28.172,3399,11.843,2733,9.523,29033,1744,1760,7555,16991,30344,47335,15.63,5.61,29280,42659,13379,14.086,4.418,708358,66.4,63.3,470502,448251,22251,4.7
Montana,2004,310291,25777,10625,3.424,24.574,3710,12.589,2812,9.542,29919,1787,1818,8555,16189,32561,48750,15.711,5.217,22606,38125,15519,12.287,5.001,718057,66.6,63.6,478226,456674,21552,4.5
Montana,2005,321146,26497,11512,3.585,25.24,3630,11.967,2820,9.297,30738,1858,1884,7605,21135,30906,52041,16.205,6.581,28517,40529,12012,12.62,3.74,728189,66.7,64,485546,465728,19818,4.1
Montana,2006,332876,27547,10418,3.13,26.96,4347,13.851,3052,9.725,32032,2070,2095,8730,21142,34148,55290,16.61,6.351,30909,44872,13963,13.48,4.195,739612,66.9,64.7,495166,478726,16440,3.3
Montana,2007,348131,28306,12211,3.508,26.435,4088,12.586,3124,9.618,32962,2090,2113,8870,19820,38406,58226,16.725,5.693,31439,46015,14576,13.218,4.187,750440,67.3,65,505095,488129,16966,3.4
Montana,2008,356458,28161,4832,1.356,26.493,3436,10.436,3490,10.6,32896,2387,2418,9865,16360,35691,52051,14.602,4.59,31431,47219,15788,13.247,4.429,759997,67.4,64.2,512278,488259,24019,4.7
Montana,2009,349704,27178,-19127,-5.469,22.199,2862,8.82,4010,12.358,31875,2537,2577,9678,12277,26538,38815,11.099,3.511,42458,57942,15484,16.569,4.428,767110,65.5,60.8,502593,466778,35815,7.1
Montana,2010,338770,26825,-3003,-0.886,25.45,2952,9.311,3302,10.415,31530,2072,2099,9471,16371,26738,43109,12.725,4.832,31987,46112,14125,13.612,4.169,777255,64.4,59.8,500895,464808,36087,7.2
Montana,2011,336369,26503,-1836,-0.546,24.365,3037,9.675,3312,10.551,31253,2051,2100,8592,12375,28603,40978,12.182,3.679,28809,42814,14005,12.728,4.164,784511,63.9,59.6,501065,467786,33279,6.6
Montana,2012,338618,26799,6682,1.973,22.672,3268,10.4,2915,9.277,31599,1749,1777,6776,14093,30974,45067,13.309,4.162,26382,38385,12003,11.336,3.545,791192,64,60.3,506441,477056,29385,5.8
Montana,2013,347258,26999,11052,3.183,21.841,3231,10.182,2955,9.312,31872,1871,1898,7817,17818,31156,48974,14.103,5.131,25235,37922,12687,10.92,3.653,799350,64,60.5,511199,483798,27401,5.4
Montana,2014,357574,27147,9606,2.686,21.882,3136,9.798,2880,8.999,32133,1835,1850,7544,14601,34127,48728,13.627,4.083,24238,39122,14884,10.941,4.163,806981,63.5,60.6,512613,488738,23875,4.7
Montana,2015,366902,27529,9622,2.622,21.379,3239,10.002,2769,8.551,32619,1844,1885,7720,15933,32909,48842,13.312,4.343,26751,39220,12469,10.69,3.398,814805,63.6,60.8,517901,495725,22176,4.3
Montana,2016,373226,27724,3879,1.039,21.717,3183,9.699,2777,8.462,33021,1853,1860,7185,15879,28527,44406,11.898,4.255,28411,40527,12116,10.859,3.246,824042,63.3,60.6,521736,499266,22470,4.3
Montana,2017,375428,27823,1951,0.52,24.998,2996,9.061,2895,8.756,33115,1803,1841,8697,14206,34669,48875,13.018,3.784,31402,46924,15522,12.499,4.134,836658,63.2,60.6,528441,506871,21570,4.1
Montana,2018,373307,28146,-6818,-1.826,24.244,3244,9.745,2889,8.678,33467,1832,1851,7838,15717,29536,45253,12.122,4.21,38142,52071,13929,13.949,3.731,845569,63.3,60.9,535140,515213,19927,3.7
Montana,2019,373803,28435,3806,1.018,20.884,3255,9.671,2870,8.527,33851,1920,1936,8223,14274,28564,42838,11.46,3.819,26690,39032,12342,10.442,3.302,854621,63.6,61.4,543914,524870,19044,3.5
Montana,2020,377604,28791,3312,0.877,22.16,3610,10.588,3107,9.112,34348,1961,1985,9324,16009,29141,45150,11.957,4.24,26477,41838,15361,11.08,4.068,864710,63,59.3,544500,512744,31756,5.8
Montana,2021,380991,29630,1434,0.376,24.252,3901,11.214,3032,8.716,35220,2025,2062,8754,15734,31899,47633,12.502,4.13,32403,46199,13796,12.126,3.621,881252,62.3,60.2,549105,530391,18714,3.4
Montana,2022,390778,30228,18200,4.657,23.422,4177,11.745,3450,9.701,35927,2519,2576,9954,22279,41685,63964,16.368,5.701,30518,45764,15246,11.711,3.901,897221,62.9,61.2,564052,548848,15204,2.7
Nebraska,1978,449212,31307,22774,5.07,27.423,4602,12.896,3666,10.273,36153,2636,2685,13821,27740,56627,84367,18.781,6.175,37895,61593,23698,13.711,5.275,1127167,66.7,64.7,752051,729647,22404,3
Nebraska,1979,476602,32372,27464,5.762,23.455,4434,12.059,3419,9.298,37278,2454,2473,12345,22780,60578,83358,17.49,4.78,36801,55894,19093,11.728,4.006,1137750,66.7,64.8,758381,736830,21551,2.8
Nebraska,1980,488281,32379,-4086,-0.837,28.921,4093,10.963,4003,10.722,37379,2981,3013,12867,25186,45421,70607,14.46,5.158,54148,74693,20545,15.297,4.208,1148083,66.5,64,763873,734867,29006,3.8
Nebraska,1981,490223,32426,8495,1.733,28.196,4026,10.749,3862,10.311,37536,2825,2860,13318,26266,51341,77607,15.831,5.358,47393,69112,21719,14.098,4.43,1158000,66.7,64,772523,740704,31819,4.1
Nebraska,1982,485530,31917,-17199,-3.542,26.711,3901,10.454,4357,11.676,37088,3090,3160,14189,24358,40488,64846,13.356,5.017,58480,82045,23565,16.898,4.853,1164250,67.2,63.5,782098,739337,42761,5.5
Nebraska,1983,472893,32375,-7862,-1.663,29.246,4238,11.359,3797,10.177,37531,2603,2634,12572,24025,45125,69150,14.623,5.08,51319,77012,25693,16.285,5.433,1173250,67.1,63.4,787703,743737,43966,5.6
Nebraska,1984,479695,33427,21552,4.493,25.569,4797,12.583,3655,9.588,38693,2664,2701,12926,32083,50796,82879,17.277,6.688,40897,61327,20430,12.785,4.259,1178667,67.1,64.1,790704,755315,35389,4.5
Nebraska,1985,494821,33064,6153,1.243,30.166,4368,11.343,4734,12.294,38325,3506,3547,21528,30687,50101,80788,16.327,6.202,40786,74635,33849,15.083,6.841,1172750,68.6,65.2,804954,764128,40826,5.1
Nebraska,1986,499866,32650,2046,0.409,29.694,4075,10.669,4368,11.436,38050,3173,3214,15913,28698,47564,76262,15.256,5.741,49822,74216,24394,14.847,4.88,1178500,69,65.7,813639,774352,39287,4.8
Nebraska,1987,508878,32554,12930,2.541,29.135,4203,11.034,4129,10.84,38128,2896,2936,16283,32175,54887,87062,17.109,6.323,44483,74132,29649,14.568,5.826,1182000,68.8,65.9,812800,778421,34379,4.2
Nebraska,1988,528540,32972,22743,4.303,25.831,4351,11.291,3664,9.508,38880,2564,2600,13850,30453,60554,91007,17.219,5.762,43383,68264,24881,12.916,4.708,1189167,68.7,66.3,816404,788223,28181,3.5
Nebraska,1989,551651,33302,23299,4.224,26.215,4359,11.13,3824,9.764,39431,2639,2711,16746,35295,60312,95607,17.331,6.398,42718,72308,29590,13.108,5.364,1193750,68.3,66.4,815765,792301,23464,2.9
Nebraska,1990,575140,33651,23727,4.125,21.932,4069,10.256,3589,9.046,39915,2545,2590,13507,30412,56385,86797,15.091,5.288,42852,63070,20218,10.966,3.515,1162187,70.9,69.3,824443,804948,19495,2.4
Nebraska,1991,585647,33627,2042,0.349,27.754,4294,10.693,3687,9.181,40462,2624,2684,19481,29070,54243,83313,14.226,4.964,52449,81271,28822,13.877,4.921,1174176,71.4,69.5,838758,816427,22331,2.7
Nebraska,1992,589603,33954,9086,1.541,24.859,4086,10.059,3736,9.197,40795,2459,2511,13588,27301,55071,82372,13.971,4.63,50432,73286,22854,12.43,3.876,1188101,71.4,69.4,848439,824364,24075,2.8
Nebraska,1993,602518,34403,16538,2.745,22.654,3962,9.66,3526,8.597,41232,2404,2480,11762,25312,59473,84785,14.072,4.201,47791,68247,20456,11.327,3.395,1201860,71.9,69.9,863879,839870,24009,2.8
Nebraska,1994,621904,34955,17741,2.853,23,4240,10.178,3550,8.521,42005,2518,2564,13344,30814,58445,89259,14.353,4.955,46250,71518,25268,11.5,4.063,1214368,72.9,71,885124,861870,23254,2.6
Nebraska,1995,643176,35358,26726,4.155,20.61,4085,9.656,3479,8.224,42607,2507,2560,12686,29006,63999,93005,14.46,4.51,45068,66279,21211,10.305,3.298,1230543,73.3,71.3,901405,877863,23542,2.6
Nebraska,1996,663054,35477,20186,3.044,22.066,4156,9.745,3729,8.744,42859,2651,2711,13961,31660,61680,93340,14.077,4.775,49645,73154,23509,11.033,3.546,1246385,73.4,71.4,914511,889935,24576,2.7
Nebraska,1997,677274,35789,6593,0.973,28.915,4396,10.216,4021,9.345,43216,2670,2748,16695,39444,65067,104511,15.431,5.824,65505,97918,32413,14.458,4.786,1257727,73.1,71.3,919274,896972,22302,2.4
Nebraska,1998,701088,36111,23875,3.405,23.055,4142,9.504,3853,8.841,43728,2623,2698,15142,31067,73625,104692,14.933,4.431,53216,80817,27601,11.527,3.937,1266318,73.2,71.3,926389,903089,23300,2.5
Nebraska,1999,721076,36254,13690,1.899,25.646,4000,9.116,3780,8.614,43990,2578,2670,20996,32739,73416,106155,14.722,4.54,56295,92465,36170,12.823,5.016,1275410,72.9,70.9,930022,904795,25227,2.7
Nebraska,2000,740234,36482,23639,3.193,23.668,4201,9.49,3682,8.317,44528,2411,2490,12353,37385,73852,111237,15.027,5.05,61217,87598,26381,11.834,3.564,1283772,73.1,71.1,938849,912620,26229,2.8
Nebraska,2001,746831,36536,-11519,-1.542,26.669,4247,9.506,4061,9.089,44771,2511,2603,15835,39098,60488,99586,13.334,5.235,74056,111105,37049,14.877,4.961,1290958,73.2,70.9,945374,915662,29712,3.1
Nebraska,2002,741326,36598,-1760,-0.237,30.734,4593,10.202,4330,9.618,45151,2576,2630,17520,45268,68652,113920,15.367,6.106,80552,115680,35128,15.604,4.739,1298974,73.4,70.7,952937,917833,35104,3.7
Nebraska,2003,749145,36955,17283,2.307,26.568,4452,9.811,3950,8.704,45630,2439,2478,12610,36574,80227,116801,15.591,4.882,68099,99518,31419,13.284,4.194,1307147,74,71.1,967039,928916,38123,3.9
Nebraska,2004,756897,37307,-832,-0.11,24.743,4230,9.231,3851,8.404,46013,2484,2544,13752,32220,61418,93638,12.371,4.257,70083,94470,24387,12.481,3.222,1315032,74,71.2,973636,935722,37914,3.9
Nebraska,2005,763947,37619,12762,1.671,23.864,4280,9.256,3849,8.324,46454,2491,2547,13503,32462,71453,103915,13.602,4.249,63940,91153,27213,11.932,3.562,1324178,73.5,70.7,972759,935914,36845,3.8
Nebraska,2006,777497,37784,13922,1.791,22.597,4859,10.387,4206,8.992,47104,2849,2915,14189,39391,62376,101767,13.089,5.066,61252,87845,26593,11.298,3.42,1333583,72.8,70.6,971430,941941,29489,3
Nebraska,2007,787838,37823,7071,0.898,24.625,4550,9.631,4226,8.945,47406,2693,2709,14489,32800,71274,104074,13.21,4.163,67133,97003,29870,12.313,3.791,1342436,72.9,70.8,979043,950318,28725,2.9
Nebraska,2008,794011,37613,474,0.06,25.269,4192,8.851,4235,8.941,47342,2753,2781,13983,28434,72360,100794,12.694,3.581,72536,100320,27784,12.635,3.499,1352164,73,70.7,987537,955470,32067,3.2
Nebraska,2009,787411,37349,-16654,-2.115,22.253,3748,7.923,4091,8.648,47133,2628,2683,16405,30241,57369,87610,11.126,3.841,72858,104264,31406,13.241,3.989,1363273,72.5,69.1,987855,941903,45952,4.7
Nebraska,2010,775189,37309,-10252,-1.323,20.57,3761,7.97,3670,7.777,47237,2237,2298,12004,23929,55798,79727,10.285,3.087,68744,89979,21235,11.607,2.739,1386390,71.6,68.2,992009,945195,46814,4.7
Nebraska,2011,756987,37069,3666,0.484,21.366,3888,8.238,3961,8.392,47161,2454,2503,12271,24167,60369,84536,11.167,3.193,56512,80870,24358,10.683,3.218,1399914,71.7,68.5,1003635,959325,44310,4.4
Nebraska,2012,766174,37386,15209,1.985,20.457,3922,8.291,3617,7.646,47458,2199,2243,11875,25891,67686,93577,12.214,3.379,56863,78368,21505,10.228,2.807,1410901,71.8,69,1012807,973448,39359,3.9
Nebraska,2013,776468,37336,3379,0.435,21.807,3838,8.079,3717,7.824,47566,2289,2315,12907,24841,63202,88043,11.339,3.199,58428,84664,26236,10.904,3.379,1420828,71.4,68.8,1014830,977464,37366,3.7
Nebraska,2014,784520,37787,14981,1.91,18.14,3953,8.257,3357,7.012,48175,2075,2134,10558,24854,61284,86138,10.98,3.168,47951,71157,23206,9.07,2.958,1431323,70.8,68.4,1012727,979728,32999,3.3
Nebraska,2015,800153,38088,15664,1.958,19.009,4147,8.549,3539,7.296,48813,2203,2241,11689,29721,61995,91716,11.462,3.714,53453,76052,22599,9.505,2.824,1440994,70.2,68.1,1011666,981326,30340,3
Nebraska,2016,815505,38557,14321,1.756,18.273,4171,8.482,3437,6.989,49544,2181,2244,12212,28342,60487,88829,10.893,3.475,52468,74508,22040,9.136,2.703,1452381,70,67.8,1016062,984966,31096,3.1
Nebraska,2017,825374,38809,9083,1.1,21.886,4138,8.327,3802,7.651,49861,2313,2363,16481,29145,70260,99405,12.044,3.531,58327,90322,31995,10.943,3.876,1473927,69.4,67.4,1023163,992740,30423,3
Nebraska,2018,836406,38743,12549,1.5,20.948,3853,7.74,4003,8.041,49707,2444,2497,13449,30276,69879,100155,11.974,3.62,57429,87606,30177,10.474,3.608,1484120,69.8,67.8,1036411,1006283,30128,2.9
Nebraska,2019,850038,38777,11678,1.374,19.114,3869,7.767,3676,7.38,49908,2414,2444,12077,29227,63691,92918,10.931,3.438,59575,81240,21665,9.557,2.549,1493995,70.3,68.1,1050380,1017743,32637,3.1
Nebraska,2020,861155,38732,9624,1.118,19.81,3997,8.011,4011,8.039,49890,2484,2557,13695,26560,68360,94920,11.022,3.084,57319,85296,27977,9.905,3.249,1501499,69.6,66.6,1045106,1000645,44461,4.3
Nebraska,2021,859367,39565,-13964,-1.625,21.321,4501,8.962,3837,7.64,50555,2283,2348,13561,29137,62477,91614,10.661,3.391,74872,105578,30706,12.286,3.573,1506711,69.2,67.4,1043331,1015997,27334,2.6
Nebraska,2022,872089,39812,38519,4.417,22.228,4505,8.888,4233,8.352,50821,2830,2891,14426,28227,107218,135445,15.531,3.237,66190,96926,30736,11.114,3.524,1514588,69.3,67.9,1050357,1027681,22676,2.2
Nevada,1978,265529,14655,46010,17.328,26.44,3496,21.965,2040,12.817,16644,1423,1436,10602,28102,53011,81113,30.548,10.583,18460,35103,16643,13.22,6.268,528750,70.7,67.5,373572,357075,16497,4.4
Nevada,1979,313870,15697,40391,12.869,30.467,3583,20.7,2339,13.513,17931,1678,1687,12326,33135,55069,88204,28.102,10.557,27075,47813,20738,15.233,6.607,567667,70.8,67.4,402171,382652,19519,4.9
Nevada,1980,338725,16334,9823,2.9,33.914,3387,18.466,2598,14.165,18736,1901,1927,11742,27919,39342,67261,19.857,8.242,37064,57438,20374,16.957,6.015,605167,71.3,66.8,431408,404162,27246,6.3
Nevada,1981,347769,16873,9402,2.704,36.883,3426,17.95,2675,14.015,19462,1980,2010,16482,32007,41528,73535,21.145,9.204,41681,64133,22452,18.441,6.456,633417,72.9,67.5,461648,427766,33882,7.3
Nevada,1982,352672,17004,2021,0.573,41.055,3293,16.777,2971,15.137,19789,2096,2110,14375,32516,41899,74415,21.1,9.22,46520,72394,25874,20.527,7.337,657667,73.4,66,482925,434375,48550,10.1
Nevada,1983,346965,17278,-16242,-4.681,34.765,3206,16.077,2928,14.683,20080,1979,2001,16200,27249,33062,60311,17.382,7.854,49892,76553,26661,22.064,7.684,671333,72.7,65.5,487731,439730,48001,9.8
Nevada,1984,356012,18404,33345,9.366,25.414,3685,17.802,2478,11.971,21303,1721,1736,9514,28256,50328,78584,22.073,7.937,28268,45239,16971,12.707,4.767,691583,72.3,66.8,500091,461800,38291,7.7
Nevada,1985,379974,18819,18194,4.788,31.528,3518,16.349,3087,14.346,21734,2165,2187,15418,26733,51360,78093,20.552,7.035,31364,59899,28535,15.764,7.51,721000,71.7,66.3,516828,478126,38702,7.5
Nevada,1986,398920,19310,15231,3.818,32.455,3790,17.168,3087,13.984,22427,2174,2203,14847,30350,49615,79965,20.045,7.608,36949,64734,27785,16.227,6.965,736750,72.3,67.7,532518,498789,33729,6.3
Nevada,1987,425953,20172,33240,7.804,32.459,4173,18.19,3152,13.739,23452,2119,2147,15769,38722,63647,102369,24.033,9.091,42184,69129,26945,16.229,6.326,764500,72.8,68.3,556441,521886,34555,6.2
Nevada,1988,457294,21080,22292,4.875,38.832,4295,17.842,3094,12.853,24673,2151,2174,17224,40110,70969,111079,24.291,8.771,51626,88787,37161,19.416,8.126,800000,72.5,68.7,579856,549615,30241,5.2
Nevada,1989,488339,22259,39526,8.094,31.714,4399,17.333,2999,11.816,26080,2075,2119,18318,39309,77652,116961,23.951,8.05,45592,77435,31843,15.857,6.521,840417,71.7,68.4,602938,574739,28199,4.7
Nevada,1990,528012,23367,40116,7.598,28.371,4458,16.667,3140,11.74,27406,2261,2287,18768,35869,79148,115017,21.783,6.793,48591,74901,26310,14.185,4.983,939455,71,67.6,666775,635524,31251,4.7
Nevada,1991,539154,24077,627,0.116,35.257,4571,16.333,3357,11.995,28593,2357,2396,19247,37302,58371,95673,17.745,6.919,66397,95046,28649,17.629,5.314,998374,70.1,66,700052,658822,41230,5.9
Nevada,1992,539427,24433,3278,0.608,32.712,4340,15.039,3739,12.957,29158,2468,2494,16816,36686,54820,91506,16.964,6.801,59994,88228,28234,16.356,5.234,1046898,69.6,64.9,728893,679191,49702,6.8
Nevada,1993,553128,25233,22795,4.121,28.436,4395,14.901,3726,12.632,29830,2387,2428,16560,35291,66148,101439,18.339,6.38,49109,78644,29535,14.218,5.34,1095255,70.1,65.2,767353,714408,52945,6.9
Nevada,1994,599786,26683,54185,9.034,26.568,5149,16.759,3431,11.167,31583,2388,2436,20835,45770,88092,133862,22.318,7.631,47900,79677,31777,13.284,5.298,1158696,70.1,65.7,811880,761150,50730,6.2
Nevada,1995,643668,28168,43347,6.734,25.212,5402,16.639,3615,11.135,33359,2600,2649,19135,50653,73836,124489,19.341,7.869,55050,81142,26092,12.606,4.054,1222720,69.4,65.5,848452,801122,47330,5.6
Nevada,1996,680381,29099,42196,6.202,29.692,5518,16.258,4055,11.947,34672,2838,2890,22882,62510,80696,143206,21.048,9.188,62724,101010,38286,14.846,5.627,1286411,69.5,66,894523,849225,45298,5.1
Nevada,1997,731468,30500,43123,5.895,30.927,6414,18.01,4571,12.835,36535,2992,3055,20436,61513,94722,156235,21.359,8.41,71934,113112,41178,15.464,5.63,1354018,69.9,66.8,945871,904551,41320,4.4
Nevada,1998,785701,32009,39805,5.066,28.833,6208,16.505,4324,11.496,38555,2868,2898,18643,61516,91558,153074,19.482,7.829,76121,113269,37148,14.416,4.728,1413959,69.2,66.3,978130,937223,40907,4.2
Nevada,1999,832508,33306,51394,6.173,29.604,6727,16.987,4663,11.775,40634,3083,3184,22458,71387,103236,174623,20.976,8.575,82268,123229,40961,14.802,4.92,1469316,69.7,66.9,1023530,982876,40654,4
Nevada,2000,889528,34300,57431,6.456,28.067,6530,15.79,5128,12.4,42056,3324,3388,22218,68837,113428,182265,20.49,7.739,80665,124834,44169,14.034,4.965,1522648,70.3,67.4,1070776,1026650,44126,4.1
Nevada,2001,928369,34966,18951,2.041,31.149,6534,15.377,5721,13.464,42898,3637,3731,26660,63083,100456,163539,17.616,6.795,94126,144588,50462,15.574,5.436,1579709,70.5,66.8,1113529,1055769,57760,5.2
Nevada,2002,938484,35605,-7221,-0.769,39.339,7060,16.194,5823,13.357,44215,3595,3664,27671,80883,103712,184595,19.669,8.618,130469,191816,61347,20.439,6.537,1634790,69.4,65.4,1134096,1069601,64495,5.7
Nevada,2003,954691,37124,35741,3.744,29.018,7392,16.411,5500,12.211,45989,3582,3628,23544,61106,113151,174257,18.253,6.401,93204,138516,45312,14.509,4.746,1690420,68.1,64.5,1150376,1089893,60483,5.3
Nevada,2004,999774,38772,52453,5.246,26.575,7585,16.151,5620,11.967,47945,3688,3792,27704,67728,117571,185299,18.534,6.774,80401,132846,52445,13.288,5.246,1756312,67.1,64.1,1178651,1126205,52446,4.4
Nevada,2005,1055399,40380,58800,5.571,27.117,7921,16.193,5708,11.669,50024,3862,3943,34952,72749,129147,201896,19.13,6.893,83605,143096,59491,13.558,5.637,1819152,67.5,64.7,1228449,1177587,50862,4.1
Nevada,2006,1126133,42549,76285,6.774,25.651,8918,17.304,5836,11.324,53079,4117,4169,26064,84182,136537,220719,19.6,7.475,99750,144434,44684,12.826,3.968,1883416,68.6,65.8,1291512,1239263,52249,4
Nevada,2007,1177927,43669,23186,1.968,33.779,8641,16.018,6899,12.789,54817,4640,4687,30785,82663,139471,222134,18.858,7.018,131641,198948,67307,16.89,5.714,1938289,69.4,66.2,1344209,1282414,61795,4.6
Nevada,2008,1172405,43299,-31852,-2.717,30.784,7643,13.951,7593,13.86,54808,5320,5428,34072,71109,109349,180458,15.392,6.065,149523,212310,62787,18.109,5.355,1976670,69.5,64.7,1373107,1278789,94318,6.9
Nevada,2009,1103413,41725,-116079,-10.52,24.729,6640,12.257,8333,15.382,53326,5637,5787,37627,55821,80613,136434,12.365,5.059,188657,252513,63856,22.885,5.787,1999624,68.4,60.4,1367367,1207052,160315,11.7
Nevada,2010,1024366,40706,-47265,-4.614,27.212,6558,12.407,7544,14.272,52365,4928,5029,32180,60510,78865,139375,13.606,5.907,132807,186640,53833,18.22,5.255,2061293,65.9,56.9,1358860,1171879,186981,13.8
Nevada,2011,1001391,40551,-4801,-0.479,26.414,6563,12.536,6618,12.641,52325,4418,4510,30727,42398,89858,132256,13.207,4.234,89761,137057,47296,13.687,4.723,2092674,65,56.4,1360791,1179653,181138,13.3
Nevada,2012,1008611,41008,19687,1.952,24.524,6518,12.387,6205,11.792,52776,3950,4103,28190,48159,95204,143363,14.214,4.775,76967,123676,46709,12.262,4.631,2122954,64.4,56.9,1366208,1207733,158475,11.6
Nevada,2013,1034270,41533,34151,3.302,24.853,6567,12.379,5861,11.048,53403,3859,3950,25985,58517,104155,162672,15.728,5.658,79252,128521,49269,12.426,4.764,2154637,63.6,57.3,1370727,1234021,136706,10
Nevada,2014,1071125,42583,34434,3.215,21.981,6990,12.919,5614,10.376,54794,3654,3692,21801,51190,100966,152156,14.205,4.779,73234,117722,44488,10.991,4.153,2192083,63,57.8,1380084,1267424,112660,8.2
Nevada,2015,1107206,43691,39361,3.555,22.935,7201,12.944,5614,10.091,56425,3711,3784,23492,67809,98523,166332,15.023,6.124,87103,126971,39868,11.468,3.601,2235028,62.5,58.2,1396761,1301094,95667,6.8
Nevada,2016,1146591,44809,30131,2.628,22.418,7215,12.603,5580,9.747,58065,3704,3796,28454,56980,101673,158653,13.837,4.97,82296,128522,46226,11.209,4.032,2279404,62,58.5,1414233,1332390,81843,5.8
Nevada,2017,1176017,45457,32257,2.743,23.534,6923,11.839,6118,10.462,58880,3892,3958,24650,54995,115644,170639,14.51,4.676,86131,138382,52251,11.767,4.443,2308537,62.6,59.4,1444262,1372022,72240,5
Nevada,2018,1206702,46671,26845,2.225,23.167,7293,12.258,6012,10.105,60138,3807,3895,23493,60329,106297,166626,13.808,4.999,93233,139781,46548,11.584,3.857,2357842,63.4,60.6,1494692,1429284,65408,4.4
